0.0 0.0,0.0 1.0,0.0 2.0,0.0 3.0,ASLP,1.0 0.0,1.0 1.0,1.0 2.0,1.0 3.0,1.0 4.0,2.0 0.0,2.0 1.0,2.0 2.0,2.0 3.0,2.0 4.0,3.0 0.0,3.0 1.0,3.0 2.0,3.0 3.0,3.0 4.0,4.0 0.0,LSAPT,4.0 2.0,4.0 3.0,4.0 4.0,other
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000416667,0.000874723,0.001033867,0.000416667,0.000416667,0.000416667,0.003382169,0.985959241,0.000416667,0.000416667,0.000416667,0
